name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP
Romelu Lukaku,0,0,0,0,0.0,232,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,23357,1,1,0.0,0,-77,70,147,85,True,0,Everton,Man Utd,FWD,0
Alexandre Lacazette,0,0,0,0,0.0,12,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,129154,3,0,0.0,0,-37279,1721,39000,93,True,0,Man City,Arsenal,FWD,0
Matthew Lowton,0,0,0,0,0.0,85,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,40965,0,1,0.0,0,-2593,554,3147,44,True,0,Newcastle,Burnley,DEF,0
Willian,0,0,15,1,47.7,113,163,0,0,10.7,14.8,2019-12-14T15:00:00Z,64,0,0,0,0,17,0,147366,1,0,44.0,3,-10625,8731,19356,70,True,0,Bournemouth,Chelsea,MID,0
Joe Hart,0,0,0,0,0.0,95,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,85534,0,1,0.0,0,-1313,406,1719,43,True,0,Newcastle,Burnley,GK,0
Virgil van Dijk,0,1,27,1,5.0,183,166,0,0,2.1,16.2,2019-12-14T12:30:00Z,90,0,0,0,0,17,0,2898864,0,2,0.0,7,34448,68807,34359,64,True,0,Watford,Liverpool,DEF,0
Javier Hernández,0,0,0,0,0.0,386,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,26807,1,0,0.0,0,-280,15,295,60,False,0,Southampton,West Ham,FWD,0
Davinson Sánchez,0,0,14,0,0.1,333,170,1,0,3.5,33.0,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,67849,2,1,2.0,1,1938,3329,1391,53,False,1,Wolves,Spurs,DEF,0
George Baldock,0,0,19,1,7.4,294,168,0,0,3.0,12.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,427380,0,2,10.0,6,151331,159250,7919,48,True,0,Aston Villa,Sheffield Utd,DEF,0
Abdoulaye Doucouré,0,0,14,0,33.5,368,166,1,0,5.4,7.0,2019-12-14T12:30:00Z,86,0,0,0,0,17,0,64054,0,2,13.0,2,-3047,422,3469,56,False,0,Liverpool,Watford,MID,0
Jeffrey Schlupp,0,0,0,0,0.0,137,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,12259,1,1,0.0,0,-4739,430,5169,55,True,0,Brighton,Crystal Palace,MID,0
Arthur Masuaku,0,0,0,0,0.0,378,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,36688,1,0,0.0,0,-1094,575,1669,43,False,0,Southampton,West Ham,DEF,0
Cédric Soares,0,0,13,0,32.8,486,169,1,0,6.4,28.2,2019-12-14T17:30:00Z,86,0,0,0,0,17,0,13161,1,0,3.0,2,42,411,369,48,True,0,West Ham,Arsenal,DEF,0
Matt Targett,0,0,6,0,15.4,309,168,2,0,3.0,12.4,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,80670,0,2,2.0,0,5835,12505,6670,44,False,1,Sheffield Utd,Aston Villa,DEF,0
Jeff Hendrick,0,0,10,1,1.4,100,162,0,0,1.1,8.0,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,9513,0,1,2.0,3,-75,519,594,54,True,0,Newcastle,Burnley,MID,0
John Lundstram,1,2,37,1,31.1,297,168,0,0,8.6,30.4,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,3401366,0,2,24.0,11,47274,78383,31109,51,True,0,Aston Villa,Sheffield Utd,DEF,0
Daniel Amartey,0,0,0,0,0.0,178,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,24317,1,1,0.0,0,-46,1906,1952,43,True,0,Norwich,Leicester,MID,0
Philip Heise,0,0,0,0,0.0,484,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,48885,1,1,0.0,0,-674,495,1169,40,False,0,Leicester,Norwich,DEF,0
Marco Stiepermann,0,0,3,0,0.7,285,165,0,0,1.5,5.4,2019-12-14T15:00:00Z,4,0,0,0,0,17,0,5241,1,1,9.0,1,-138,22,160,52,False,0,Leicester,Norwich,MID,0
Rodri,0,0,7,1,15.8,443,161,0,0,3.0,14.4,2019-12-15T16:30:00Z,90,0,0,0,0,17,0,78772,3,0,0.0,2,2174,5702,3528,54,False,1,Arsenal,Man City,MID,0
Scott Carson,0,0,0,0,0.0,562,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,2895,3,0,0.0,0,383,547,164,40,False,0,Arsenal,Man City,GK,0
Héctor Bellerín,0,0,0,0,0.0,2,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,20816,3,0,0.0,0,-2206,568,2774,54,True,0,Man City,Arsenal,DEF,0
Bernard Ashley-Seal,0,0,0,0,0.0,559,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,2958,2,1,0.0,0,63,463,400,45,True,0,Spurs,Wolves,FWD,0
Timm Klose,0,0,0,0,0.0,272,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,2130,1,1,0.0,0,-35,32,67,43,False,0,Leicester,Norwich,DEF,0
Nicolas Pépé,0,0,7,0,12.9,488,161,3,0,2.2,5.8,2019-12-15T16:30:00Z,90,0,0,0,0,17,0,160011,3,0,3.0,2,-3058,3074,6132,91,True,0,Man City,Arsenal,MID,0
Pablo Zabaleta,0,0,0,0,0.0,379,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,34625,1,0,0.0,0,-543,267,810,43,False,0,Southampton,West Ham,DEF,0
Eric Bailly,0,0,0,0,0.0,228,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,2225,1,1,0.0,0,-19,18,37,49,True,0,Everton,Man Utd,DEF,0
Martin Dubravka,0,0,14,0,0.0,262,162,1,0,2.4,23.8,2019-12-14T15:00:00Z,90,0,0,0,0,17,3,88028,0,1,0.0,3,3733,8128,4395,50,False,0,Burnley,Newcastle,GK,0
Todd Cantwell,0,0,10,0,3.2,287,165,1,0,3.0,8.2,2019-12-14T15:00:00Z,84,0,0,0,0,17,0,1397932,1,1,19.0,1,22186,81539,59353,47,False,1,Leicester,Norwich,MID,0
Adrian Mariappa,0,0,8,0,0.3,356,166,2,0,1.0,10.0,2019-12-14T12:30:00Z,90,0,0,0,0,17,0,10609,0,2,0.0,1,-173,232,405,42,False,0,Liverpool,Watford,DEF,0
Miguel Almirón,0,0,0,0,0.0,266,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,29461,0,1,0.0,0,-1619,631,2250,58,False,0,Burnley,Newcastle,MID,0
Moussa Djenepo,0,0,11,0,25.8,438,169,1,0,4.2,11.6,2019-12-14T17:30:00Z,90,0,0,0,0,17,0,10461,1,0,5.0,2,-396,534,930,52,True,0,West Ham,Southampton,MID,0
Fabian Delph,0,0,0,0,0.0,205,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,12187,1,1,0.0,0,-511,19,530,53,False,0,Man Utd,Everton,DEF,0
Tim Krul,0,0,11,0,0.0,280,165,1,0,2.9,28.8,2019-12-14T15:00:00Z,90,1,0,0,0,17,5,157007,1,1,0.0,0,-400,8650,9050,45,False,1,Leicester,Norwich,GK,0
Reece James,0,0,0,0,0.0,506,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,39560,1,0,0.0,0,8450,11482,3032,50,True,0,Bournemouth,Chelsea,DEF,0
Carlos Sánchez,0,0,2,0,0.0,397,169,0,0,0.2,1.8,2019-12-14T17:30:00Z,11,0,0,0,0,17,0,23015,1,0,0.0,1,-431,285,716,44,False,0,Southampton,West Ham,MID,0
Anthony Driscoll-Glennon,0,0,0,0,0.0,572,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,675,0,1,0.0,0,310,354,44,40,True,0,Newcastle,Burnley,DEF,0
Lewis Dunk,0,0,12,0,10.4,42,164,1,0,4.7,15.2,2019-12-16T19:45:00Z,90,0,0,0,0,17,0,915604,1,1,21.0,2,31201,54530,23329,47,False,0,Crystal Palace,Brighton,DEF,0
Rhian Brewster,0,0,0,0,0.0,464,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,38988,0,2,0.0,0,-461,1986,2447,43,True,0,Watford,Liverpool,FWD,0
Ben Gibson,0,0,0,0,0.0,89,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,200449,0,1,0.0,0,4036,8954,4918,39,True,0,Newcastle,Burnley,DEF,0
Oleksandr Zinchenko,0,0,4,0,1.3,206,161,0,0,0.4,2.4,2019-12-15T16:30:00Z,5,0,0,0,0,17,0,189338,3,0,0.0,1,-3474,892,4366,52,False,0,Arsenal,Man City,DEF,0
Jack Stephens,0,0,13,0,4.0,308,169,1,0,3.2,20.4,2019-12-14T17:30:00Z,90,0,0,0,0,17,0,8952,1,0,8.0,2,1122,1453,331,43,True,0,West Ham,Southampton,DEF,0
Sean Longstaff,0,0,5,0,2.1,270,162,1,0,2.8,9.0,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,19873,0,1,17.0,2,-58,383,441,50,False,0,Burnley,Newcastle,MID,0
Beni Baningime,0,0,0,0,0.0,557,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,371,1,1,0.0,0,-3,30,33,45,False,0,Man Utd,Everton,MID,0
Simon Mignolet,0,0,0,0,0.0,190,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,2515,0,2,0.0,0,-14,13,27,45,True,0,Watford,Liverpool,GK,0
Ross Barkley,0,0,0,0,0.0,117,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,93510,1,0,0.0,0,-939,342,1281,56,True,0,Bournemouth,Chelsea,MID,0
Ilkay Gündogan,0,0,11,1,19.6,222,161,0,0,2.9,8.8,2019-12-15T16:30:00Z,69,0,0,0,0,17,0,90840,3,0,1.0,2,-2932,1422,4354,52,False,1,Arsenal,Man City,MID,0
Ezri Konsa Ngoyo,0,0,0,0,0.0,452,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,6524,0,2,0.0,0,1186,1419,233,43,False,0,Sheffield Utd,Aston Villa,DEF,0
Ben Godfrey,0,0,14,0,3.3,273,165,1,0,2.3,19.2,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,15296,1,1,0.0,2,-225,383,608,44,False,0,Leicester,Norwich,DEF,0
Laurent Koscielny,0,0,0,0,0.0,7,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,5740,3,0,0.0,0,-32,14,46,50,True,0,Man City,Arsenal,DEF,0
Chris Basham,0,1,28,1,4.1,423,168,0,0,1.3,9.0,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,37837,0,2,0.0,7,1097,3399,2302,45,True,0,Aston Villa,Sheffield Utd,DEF,0
Pierre-Emile Højbjerg,0,0,9,0,32.4,325,169,1,0,5.1,8.0,2019-12-14T17:30:00Z,90,0,0,0,0,17,0,28123,1,0,11.0,1,-249,1281,1530,48,True,1,West Ham,Southampton,MID,0
Ruben Loftus-Cheek,0,0,0,0,0.0,115,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,3763,1,0,0.0,0,-22,25,47,63,True,0,Bournemouth,Chelsea,MID,0
Seamus Coleman,0,0,10,0,0.4,144,167,1,0,2.1,20.4,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,84488,1,1,0.0,2,-4763,24,4787,53,False,0,Man Utd,Everton,DEF,0
Raheem Sterling,0,2,31,1,31.4,214,161,0,1,12.0,37.4,2019-12-15T16:30:00Z,90,0,0,0,0,17,0,1702237,3,0,51.0,10,-233528,7427,240955,118,False,0,Arsenal,Man City,MID,0
Grant Hanley,0,0,0,0,0.0,277,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,146526,1,1,0.0,0,-5583,507,6090,40,False,0,Leicester,Norwich,DEF,0
Joelinton,0,0,11,0,28.4,466,162,1,0,3.6,2.2,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,69638,0,1,5.0,1,-4131,1194,5325,56,False,1,Burnley,Newcastle,FWD,0
Gavin Kilkenny,0,0,0,0,0.0,565,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,120,1,0,0.0,0,21,40,19,45,False,0,Chelsea,Bournemouth,MID,0
Gary Cahill,0,0,0,0,0.0,503,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,124057,1,1,0.0,0,15399,17754,2355,45,True,0,Brighton,Crystal Palace,DEF,0
Domingos Quina,0,0,3,0,0.0,375,166,1,0,0.0,0.0,2019-12-14T12:30:00Z,3,0,0,0,0,17,0,6726,0,2,0.0,1,-61,158,219,44,False,0,Liverpool,Watford,MID,0
Jesús Vallejo,0,0,0,0,0.0,473,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,17736,2,1,0.0,0,-223,140,363,47,True,0,Spurs,Wolves,DEF,0
Calum Chambers,0,0,12,0,0.2,467,161,3,0,2.4,23.8,2019-12-15T16:30:00Z,90,0,0,0,0,17,0,93896,3,0,0.0,1,-5962,1794,7756,44,True,0,Man City,Arsenal,DEF,0
Pontus Dahlberg,0,0,0,0,0.0,367,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,8851,0,2,0.0,0,-81,41,122,43,False,0,Liverpool,Watford,GK,0
Lewis Cook,0,0,-1,1,2.2,79,163,0,0,0.7,0.0,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,2662,1,0,6.0,2,-60,198,258,50,False,1,Chelsea,Bournemouth,MID,0
Charlie Daniels,0,0,0,0,0.0,60,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,6062,1,0,0.0,0,-156,23,179,43,False,0,Chelsea,Bournemouth,DEF,0
Andrew Surman,0,0,0,0,0.0,80,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,2460,1,0,0.0,0,-16,39,55,47,False,0,Chelsea,Bournemouth,MID,0
Nick Pope,0,0,21,1,0.0,93,162,0,0,0.2,1.6,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,1050117,0,1,0.0,6,-9708,20739,30447,47,True,0,Newcastle,Burnley,GK,0
Aymeric Laporte,0,0,0,0,0.0,202,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,144567,3,0,0.0,0,-1551,254,1805,63,False,0,Arsenal,Man City,DEF,0
Michael Verrips,0,0,0,0,0.0,521,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,3004,0,2,0.0,0,-32,18,50,44,True,0,Aston Villa,Sheffield Utd,GK,0
Steve Cook,0,0,0,0,0.0,58,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,20967,1,0,0.0,0,-5966,46,6012,50,False,0,Chelsea,Bournemouth,DEF,0
Jack Stacey,0,0,25,1,0.9,446,163,0,0,2.9,24.4,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,6185,1,0,4.0,6,-120,56,176,43,False,0,Chelsea,Bournemouth,DEF,0
Danny Ward,0,0,0,0,0.0,170,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,12326,1,1,0.0,0,-247,51,298,43,True,0,Norwich,Leicester,GK,0
Serge Aurier,0,0,16,0,1.4,336,170,1,0,2.3,19.6,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,513703,2,1,2.0,2,87945,104515,16570,50,False,0,Wolves,Spurs,DEF,0
Anwar El Ghazi,0,0,8,0,30.8,30,168,2,0,4.6,7.4,2019-12-14T15:00:00Z,79,0,0,0,0,17,0,82856,0,2,8.0,2,1023,8326,7303,55,False,0,Sheffield Utd,Aston Villa,MID,0
Tanguy Ndombele,0,0,0,0,0.0,442,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,187361,2,1,0.0,0,-12227,116,12343,58,False,0,Wolves,Spurs,MID,0
Alexander Tettey,0,0,8,0,5.6,289,165,1,0,4.1,8.4,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,20800,1,1,27.0,1,5671,6628,957,45,False,1,Leicester,Norwich,MID,0
Dele Alli,0,0,10,0,14.8,344,170,1,0,5.0,13.6,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,902353,2,1,22.0,2,178598,207095,28497,87,False,0,Wolves,Spurs,MID,0
Neco Williams,0,0,0,0,0.0,575,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,0,0,2,0.0,0,0,0,0,40,True,0,Watford,Liverpool,DEF,0
Addji Keaninkin Marc-Israel Guehi,0,0,0,0,0.0,545,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,6756,1,0,0.0,0,91,509,418,40,True,0,Bournemouth,Chelsea,DEF,0
Anthony Martial,0,0,5,0,13.5,239,167,1,0,3.1,7.0,2019-12-15T14:00:00Z,90,0,0,0,0,17,0,468346,1,1,10.0,2,110248,123066,12818,76,True,0,Everton,Man Utd,MID,0
Lee Grant,0,0,0,0,0.0,237,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,7298,1,1,0.0,0,-82,16,98,48,True,0,Everton,Man Utd,GK,0
Andy King,0,0,0,0,0.0,480,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,25329,1,1,0.0,0,-1508,514,2022,43,True,0,Norwich,Leicester,MID,0
Phil Jagielka,0,0,0,0,0.0,444,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,29241,0,2,0.0,0,46,1226,1180,42,True,0,Aston Villa,Sheffield Utd,DEF,0
Ken Sema,0,0,0,0,0.0,372,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,1479,0,2,0.0,0,49,90,41,48,False,0,Liverpool,Watford,MID,0
Konstantinos Mavropanos,0,0,0,0,0.0,8,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,2944,3,0,0.0,0,-22,60,82,44,True,0,Man City,Arsenal,DEF,0
Moritz Leitner,0,0,0,0,0.0,288,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,14363,1,1,0.0,0,-306,243,549,44,False,0,Leicester,Norwich,MID,0
Mario Lemina,0,0,0,0,0.0,324,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,3957,1,0,0.0,0,-27,33,60,47,True,0,West Ham,Southampton,MID,0
Ademola Lookman,0,0,0,0,0.0,155,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,458,1,1,0.0,0,1,11,10,50,False,0,Man Utd,Everton,MID,0
Angel Gomes,0,0,0,0,0.0,245,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,6449,1,1,0.0,0,-44,177,221,48,True,0,Everton,Man Utd,MID,0
Junior Stanislas,0,0,0,0,0.0,77,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,288,1,0,0.0,0,8,27,19,59,False,0,Chelsea,Bournemouth,MID,0
Marvelous Nakamba,0,0,17,0,2.7,491,168,2,0,1.5,11.4,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,76712,0,2,1.0,2,-3101,920,4021,44,False,0,Sheffield Utd,Aston Villa,MID,0
Willy Boly,0,0,0,0,0.0,405,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,172115,2,1,0.0,0,-10036,72,10108,48,True,0,Spurs,Wolves,DEF,0
Pablo Fornals,1,0,19,1,32.8,399,169,0,0,9.9,29.0,2019-12-14T17:30:00Z,90,0,0,0,0,17,0,19954,1,0,37.0,6,-48,307,355,60,False,0,Southampton,West Ham,MID,0
Fabian Schär,0,0,15,0,0.9,252,162,1,0,1.6,14.6,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,104669,0,1,0.0,2,-2199,1374,3573,50,False,0,Burnley,Newcastle,DEF,0
Kelechi Iheanacho,0,0,-2,0,2.0,167,165,1,0,1.7,1.6,2019-12-14T15:00:00Z,38,0,0,0,0,17,0,33751,1,1,13.0,1,14722,16082,1360,57,True,0,Norwich,Leicester,FWD,0
Angeliño,0,0,0,0,0.0,440,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,18117,3,0,0.0,0,2102,3213,1111,47,False,0,Arsenal,Man City,DEF,0
Mason Greenwood,0,3,28,0,11.6,234,167,0,1,5.8,35.2,2019-12-15T14:00:00Z,25,0,0,0,0,17,0,740980,1,1,11.0,8,-18012,33274,51286,43,True,0,Everton,Man Utd,FWD,0
Nicolás Otamendi,0,2,31,1,0.5,208,161,0,0,2.3,22.0,2019-12-15T16:30:00Z,90,0,0,0,0,17,0,163142,3,0,0.0,8,2234,8928,6694,50,False,0,Arsenal,Man City,DEF,0
Ben Mee,0,0,25,1,0.4,83,162,0,0,1.7,14.2,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,58921,0,1,2.0,6,-1158,1824,2982,50,True,0,Newcastle,Burnley,DEF,0
Owen Otasowie,0,0,0,0,0.0,566,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,186,2,1,0.0,0,24,52,28,45,True,0,Spurs,Wolves,MID,0
Andreas Christensen,0,0,0,0,0.0,108,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,43350,1,0,0.0,0,413,1214,801,49,True,0,Bournemouth,Chelsea,DEF,0
Anthony Knockaert,0,0,0,0,0.0,52,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,664,1,1,0.0,0,4,12,8,54,False,0,Crystal Palace,Brighton,MID,0
Andros Townsend,0,0,0,0,0.0,135,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,93070,1,1,0.0,0,-206,2652,2858,56,True,0,Brighton,Crystal Palace,MID,0
Adrián,0,0,0,0,0.0,526,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,186389,0,2,0.0,0,-13032,2812,15844,42,True,0,Watford,Liverpool,GK,0
Angus Gunn,0,0,0,0,0.0,319,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,142593,1,0,0.0,0,-6317,1436,7753,44,True,0,West Ham,Southampton,GK,0
Onel Hernández,0,0,4,0,10.3,284,165,0,0,1.5,3.0,2019-12-14T15:00:00Z,5,0,0,0,0,17,0,5768,1,1,2.0,1,-352,211,563,53,False,0,Leicester,Norwich,MID,0
Stephen Henderson,0,0,0,0,0.0,556,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,0,0,0,0,17,0,18570,1,1,0.0,0,1338,2173,835,40,True,0,Brighton,Crystal Palace,GK,0
Ashley Barnes,0,0,5,1,21.3,90,162,0,0,5.6,7.0,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,229210,0,1,28.0,2,-38063,712,38775,63,True,0,Newcastle,Burnley,FWD,0
Sam Byram,0,0,14,0,3.4,454,165,1,0,2.7,17.4,2019-12-14T15:00:00Z,90,0,0,0,0,17,0,8533,1,1,6.0,2,-92,111,203,44,False,0,Leicester,Norwich,DEF,0
Jack Grealish,0,0,-8,0,12.9,29,168,2,0,2.6,0.0,2019-12-14T15:00:00Z,90,0,1,0,0,17,0,572757,0,2,17.0,0,148588,162559,13971,61,False,0,Sheffield Utd,Aston Villa,MID,0
Tyrone Mings,0,0,0,0,0.0,445,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,316802,0,2,0.0,0,-44789,5357,50146,45,False,0,Sheffield Utd,Aston Villa,DEF,0
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,1999,0,1,0.0,0,-30,21,51,50,False,0,Burnley,Newcastle,FWD,0
Vicente Guaita,0,3,29,0,0.0,131,164,1,0,5.8,58.2,2019-12-16T19:45:00Z,90,0,0,0,0,17,9,178773,1,1,0.0,8,77093,81820,4727,51,True,0,Brighton,Crystal Palace,GK,0
Ben Foster,0,0,18,0,0.0,366,166,2,0,3.4,33.6,2019-12-14T12:30:00Z,90,0,0,0,0,17,4,140752,0,2,0.0,2,-4959,2311,7270,48,False,0,Liverpool,Watford,GK,0
Morgan Schneiderlin,0,0,0,0,0.0,158,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,54912,1,1,0.0,0,-115,2318,2433,44,False,0,Man Utd,Everton,MID,0
Andreas Pereira,0,0,0,0,0.0,246,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,36936,1,1,0.0,0,-3866,889,4755,50,True,0,Everton,Man Utd,MID,0
Jake Eastwood,0,0,0,0,0.0,299,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,9283,0,2,0.0,0,-261,28,289,43,True,0,Aston Villa,Sheffield Utd,GK,0
Dejan Lovren,0,0,0,0,0.0,186,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,0,0,0,0,17,0,33921,0,2,0.0,0,-16343,1829,18172,53,True,0,Watford,Liverpool,DEF,0
Adam Webster,0,0,15,0,0.3,493,164,1,0,2.3,22.4,2019-12-16T19:45:00Z,90,0,0,0,0,17,0,14300,1,1,0.0,2,1014,1702,688,44,False,0,Crystal Palace,Brighton,DEF,0
Harry Wilson,0,0,0,0,0.0,505,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,0,0,0,0,17,0,222873,1,0,0.0,0,819,19513,18694,60,False,0,Chelsea,Bournemouth,MID,0
Sergio Agüero,0,0,0,0,0.0,210,161,0,0,0.0,0.0,2019-12-15T16:30:00Z,0,0,0,0,0,17,0,731774,3,0,0.0,0,-55958,192,56150,117,False,0,Arsenal,Man City,FWD,0
David Martin,0,0,20,1,0.0,553,169,0,0,1.4,14.2,2019-12-14T17:30:00Z,90,0,0,0,0,17,2,137146,1,0,0.0,5,39173,42233,3060,40,False,1,Southampton,West Ham,GK,0
James McCarthy,0,0,6,0,1.6,157,164,1,0,1.6,7.6,2019-12-16T19:45:00Z,45,0,0,0,0,17,0,43026,1,1,7.0,1,-382,1219,1601,44,True,0,Brighton,Crystal Palace,MID,0
Andre Gray,0,0,2,0,0.2,364,166,1,0,0.3,1.2,2019-12-14T12:30:00Z,15,0,0,0,0,17,0,27681,0,2,2.0,1,-1026,259,1285,56,False,0,Liverpool,Watford,FWD,0
Diogo Dalot,0,0,0,0,0.0,229,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,0,0,0,0,17,0,5767,1,1,0.0,0,-73,11,84,49,True,0,Everton,Man Utd,DEF,0
Sofiane Boufal,0,0,0,0,0.0,508,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,0,0,0,0,17,0,7327,1,0,0.0,0,-354,102,456,55,True,0,West Ham,Southampton,MID,0
